index,courseCode,studyPeriod,academicYear,teacherId,assignedHours,courseInstance,Course code_y,reportedHours
12124,1294,2.0,2015-2016,19770713-0042,120.0,I-4854,I-4854,101.0
12125,1279,3.0,2015-2016,19561222-0030,280.0,I-4855,I-4855,277.0
12126,1279,3.0,2015-2016,19750417-0051,100.0,I-4855,I-4855,96.0
12127,1279,3.0,2015-2016,19931203-0066,100.0,I-4855,I-4855,106.0
12128,1272,2.0,2015-2016,19690513-0015,260.0,I-4856,I-4856,242.0
12129,1272,2.0,2015-2016,19780815-0047,100.0,I-4856,I-4856,91.0
12130,1206,3.0,2015-2016,19611219-0014,260.0,I-4857,I-4857,264.0
12131,1206,3.0,2015-2016,19780602-0035,140.0,I-4857,I-4857,151.0
12132,1206,3.0,2015-2016,19920504-0093,140.0,I-4857,I-4857,121.0
12133,1194,4.0,2015-2016,19690513-0015,260.0,I-4858,I-4858,242.0
12134,1194,4.0,2015-2016,19750102-0059,100.0,I-4858,I-4858,101.0
12135,1194,4.0,2015-2016,19910403-0131,100.0,I-4858,I-4858,94.0
12136,1135,3.0,2015-2016,19690408-0009,240.0,I-4859,I-4859,222.0
12137,1135,3.0,2015-2016,19750722-0060,120.0,I-4859,I-4859,109.0
12138,1135,3.0,2015-2016,19930302-0135,120.0,I-4859,I-4859,100.0
12139,1092,3.0,2015-2016,19580515-0017,240.0,I-4860,I-4860,228.0
12140,1092,3.0,2015-2016,19781125-0031,100.0,I-4860,I-4860,96.0
12141,1092,3.0,2015-2016,19930906-0110,120.0,I-4860,I-4860,132.0
12142,1233,2.0,2016-2017,19690513-0015,280.0,I-4861,I-4861,273.0
12143,1233,2.0,2016-2017,19780815-0047,100.0,I-4861,I-4861,94.0
12144,1233,2.0,2016-2017,19910327-0096,120.0,I-4861,I-4861,110.0
12145,1242,1.0,2016-2017,19620522-0023,260.0,I-4862,I-4862,246.0
12146,1242,1.0,2016-2017,19750906-0032,140.0,I-4862,I-4862,140.0
12147,1242,1.0,2016-2017,19931203-0066,120.0,I-4862,I-4862,136.0
12148,1082,2.0,2016-2017,19620831-0024,240.0,I-4863,I-4863,260.0
12149,1082,2.0,2016-2017,19750417-0051,140.0,I-4863,I-4863,158.0
12150,1252,1.0,2016-2017,19650303-0019,260.0,I-4864,I-4864,253.0
12151,1252,1.0,2016-2017,19750722-0060,140.0,I-4864,I-4864,143.0
12152,1252,1.0,2016-2017,19901002-0085,120.0,I-4864,I-4864,122.0
12153,1224,4.0,2016-2017,19600529-0021,280.0,I-4865,I-4865,300.0
12154,1224,4.0,2016-2017,19750417-0051,120.0,I-4865,I-4865,113.0
12155,1104,4.0,2016-2017,19620424-0026,280.0,I-4866,I-4866,280.0
12156,1104,4.0,2016-2017,19790717-0045,100.0,I-4866,I-4866,81.0
12157,1098,1.0,2016-2017,19640414-0013,260.0,I-4867,I-4867,246.0
12158,1098,1.0,2016-2017,19761024-0034,100.0,I-4867,I-4867,115.0
12159,1098,1.0,2016-2017,19900801-0130,140.0,I-4867,I-4867,147.0
12160,1087,4.0,2016-2017,19640414-0013,280.0,I-4868,I-4868,300.0
12161,1087,4.0,2016-2017,19750102-0059,100.0,I-4868,I-4868,92.0
12162,1042,3.0,2016-2017,19560705-0025,260.0,I-4869,I-4869,241.0
12163,1042,3.0,2016-2017,19781125-0031,100.0,I-4869,I-4869,106.0
12164,1042,3.0,2016-2017,19910820-0078,100.0,I-4869,I-4869,110.0
12165,1026,4.0,2017-2018,19600529-0021,280.0,I-4870,I-4870,293.0
12166,1026,4.0,2017-2018,19750512-0043,140.0,I-4870,I-4870,135.0
12167,1209,3.0,2017-2018,19630126-0001,260.0,I-4871,I-4871,272.0
12168,1209,3.0,2017-2018,19750512-0043,120.0,I-4871,I-4871,122.0
12169,1201,2.0,2017-2018,19660630-0020,280.0,I-4872,I-4872,271.0
12170,1201,2.0,2017-2018,19770713-0042,140.0,I-4872,I-4872,153.0
12171,1201,2.0,2017-2018,19920602-0073,100.0,I-4872,I-4872,85.0
12172,1014,2.0,2017-2018,19680712-0028,260.0,I-4873,I-4873,264.0
12173,1014,2.0,2017-2018,19750331-0036,100.0,I-4873,I-4873,80.0
12174,1014,2.0,2017-2018,19920122-0065,120.0,I-4873,I-4873,115.0
12175,1266,4.0,2017-2018,19620831-0024,280.0,I-4874,I-4874,280.0
12176,1266,4.0,2017-2018,19750417-0051,140.0,I-4874,I-4874,138.0
12177,1266,4.0,2017-2018,19920226-0075,140.0,I-4874,I-4874,146.0
12178,1103,3.0,2017-2018,19650303-0019,260.0,I-4875,I-4875,269.0
12179,1103,3.0,2017-2018,19790426-0049,120.0,I-4875,I-4875,119.0
12180,1073,1.0,2017-2018,19690408-0009,280.0,I-4876,I-4876,290.0
12181,1073,1.0,2017-2018,19780424-0057,100.0,I-4876,I-4876,89.0
12182,1037,1.0,2017-2018,19610623-0005,280.0,I-4877,I-4877,269.0
12183,1037,1.0,2017-2018,19761024-0034,140.0,I-4877,I-4877,133.0
12184,1037,1.0,2017-2018,19930709-0100,100.0,I-4877,I-4877,88.0
12185,1109,4.0,2018-2019,19560612-0010,240.0,I-4878,I-4878,236.0
12186,1109,4.0,2018-2019,19750417-0051,120.0,I-4878,I-4878,135.0
12187,1109,4.0,2018-2019,19900818-0116,120.0,I-4878,I-4878,102.0
12188,1195,2.0,2018-2019,19570615-0011,240.0,I-4879,I-4879,242.0
12189,1195,2.0,2018-2019,19750705-0033,100.0,I-4879,I-4879,98.0
12190,1070,2.0,2018-2019,19620424-0026,260.0,I-4880,I-4880,250.0
12191,1070,2.0,2018-2019,19770224-0058,120.0,I-4880,I-4880,100.0
12192,1070,2.0,2018-2019,19921208-0097,100.0,I-4880,I-4880,95.0
12193,1101,1.0,2018-2019,19620522-0023,260.0,I-4881,I-4881,272.0
12194,1101,1.0,2018-2019,19761020-0044,120.0,I-4881,I-4881,110.0
12195,1101,1.0,2018-2019,19920122-0065,120.0,I-4881,I-4881,113.0
12196,1085,3.0,2018-2019,19570615-0011,240.0,I-4882,I-4882,234.0
12197,1085,3.0,2018-2019,19761020-0044,100.0,I-4882,I-4882,103.0
12198,1057,1.0,2018-2019,19690408-0009,240.0,I-4883,I-4883,224.0
12199,1057,1.0,2018-2019,19750102-0059,140.0,I-4883,I-4883,129.0
12200,1024,1.0,2018-2019,19561222-0030,260.0,I-4884,I-4884,240.0
12201,1024,1.0,2018-2019,19760108-0050,100.0,I-4884,I-4884,99.0
12202,1024,1.0,2018-2019,19910421-0067,120.0,I-4884,I-4884,115.0
12203,1101,2.0,2019-2020,19620831-0024,240.0,I-4885,I-4885,237.0
12204,1101,2.0,2019-2020,19761020-0044,100.0,I-4885,I-4885,82.0
12205,1101,2.0,2019-2020,19920316-0107,140.0,I-4885,I-4885,140.0
12206,1297,4.0,2019-2020,19640220-0029,240.0,I-4886,I-4886,237.0
12207,1297,4.0,2019-2020,19750331-0036,100.0,I-4886,I-4886,114.0
12208,1297,4.0,2019-2020,19920602-0073,140.0,I-4886,I-4886,128.0
12209,1276,4.0,2019-2020,19690513-0015,240.0,I-4887,I-4887,229.0
12210,1276,4.0,2019-2020,19750331-0036,100.0,I-4887,I-4887,88.0
12211,1276,4.0,2019-2020,19931231-0099,140.0,I-4887,I-4887,126.0
12212,1203,2.0,2019-2020,19580218-0007,260.0,I-4888,I-4888,248.0
12213,1203,2.0,2019-2020,19781125-0031,140.0,I-4888,I-4888,137.0
12214,1122,1.0,2019-2020,19611219-0014,240.0,I-4889,I-4889,222.0
12215,1122,1.0,2019-2020,19750705-0033,100.0,I-4889,I-4889,119.0
12216,1122,1.0,2019-2020,19930906-0110,120.0,I-4889,I-4889,117.0
12217,1248,2.0,2019-2020,19590129-0004,240.0,I-4890,I-4890,234.0
12218,1248,2.0,2019-2020,19750417-0051,140.0,I-4890,I-4890,130.0
12219,1180,2.0,2019-2020,19600529-0021,240.0,I-4891,I-4891,232.0
12220,1180,2.0,2019-2020,19780424-0057,140.0,I-4891,I-4891,135.0
12221,1180,2.0,2019-2020,19920505-0115,120.0,I-4891,I-4891,137.0
12222,1177,2.0,2019-2020,19680712-0028,240.0,I-4892,I-4892,225.0
12223,1177,2.0,2019-2020,19770224-0058,140.0,I-4892,I-4892,150.0
12224,1164,1.0,2019-2020,19680712-0028,280.0,I-4893,I-4893,276.0
12225,1164,1.0,2019-2020,19780317-0052,120.0,I-4893,I-4893,105.0
12226,1164,1.0,2019-2020,19910403-0131,120.0,I-4893,I-4893,105.0
12227,1129,3.0,2019-2020,19570615-0011,260.0,I-4894,I-4894,273.0
12228,1129,3.0,2019-2020,19761024-0034,140.0,I-4894,I-4894,140.0
12229,1129,3.0,2019-2020,19900128-0095,120.0,I-4894,I-4894,115.0
12230,1094,1.0,2019-2020,19561222-0030,240.0,I-4895,I-4895,253.0
12231,1094,1.0,2019-2020,19760524-0046,140.0,I-4895,I-4895,154.0
12232,1180,1.0,2020-2021,19620522-0023,280.0,I-4896,I-4896,292.0
12233,1180,1.0,2020-2021,19780815-0047,100.0,I-4896,I-4896,111.0
12234,1180,1.0,2020-2021,19910214-0084,140.0,I-4896,I-4896,128.0
12235,1101,1.0,2020-2021,19580515-0017,260.0,I-4897,I-4897,270.0
12236,1101,1.0,2020-2021,19760108-0050,120.0,I-4897,I-4897,110.0
12237,1035,4.0,2020-2021,19640220-0029,240.0,I-4898,I-4898,255.0
12238,1035,4.0,2020-2021,19790702-0038,140.0,I-4898,I-4898,158.0
12239,1035,4.0,2020-2021,19910101-0133,140.0,I-4898,I-4898,120.0
12240,1032,1.0,2020-2021,19680712-0028,240.0,I-4899,I-4899,236.0
12241,1032,1.0,2020-2021,19780424-0057,140.0,I-4899,I-4899,157.0
12242,1032,1.0,2020-2021,19920316-0107,100.0,I-4899,I-4899,93.0
12243,1276,3.0,2020-2021,19640220-0029,260.0,I-4900,I-4900,263.0
12244,1276,3.0,2020-2021,19760524-0046,120.0,I-4900,I-4900,119.0
12245,1267,1.0,2020-2021,19600814-0002,240.0,I-4901,I-4901,242.0
12246,1267,1.0,2020-2021,19771013-0040,140.0,I-4901,I-4901,125.0
12247,1267,1.0,2020-2021,19910927-0128,140.0,I-4901,I-4901,156.0
12248,1259,4.0,2020-2021,19601021-0018,280.0,I-4902,I-4902,275.0
12249,1259,4.0,2020-2021,19781130-0054,140.0,I-4902,I-4902,143.0
12250,1259,4.0,2020-2021,19900211-0140,100.0,I-4902,I-4902,98.0
12251,1105,1.0,2020-2021,19561222-0030,260.0,I-4903,I-4903,266.0
12252,1105,1.0,2020-2021,19750906-0032,140.0,I-4903,I-4903,122.0
12253,1105,1.0,2020-2021,19930906-0110,120.0,I-4903,I-4903,139.0
12254,1100,1.0,2020-2021,19561222-0030,260.0,I-4904,I-4904,278.0
12255,1100,1.0,2020-2021,19750906-0032,140.0,I-4904,I-4904,131.0
12256,1008,3.0,2020-2021,19560812-0016,280.0,I-4905,I-4905,270.0
12257,1008,3.0,2020-2021,19780602-0035,120.0,I-4905,I-4905,132.0
12258,1008,3.0,2020-2021,19930829-0082,100.0,I-4905,I-4905,105.0
12259,1234,2.0,2021-2022,19600529-0021,240.0,I-4906,I-4906,226.0
12260,1234,2.0,2021-2022,19790618-0048,100.0,I-4906,I-4906,114.0
12261,1053,3.0,2021-2022,19611219-0014,280.0,I-4907,I-4907,298.0
12262,1053,3.0,2021-2022,19761020-0044,120.0,I-4907,I-4907,129.0
12263,1053,3.0,2021-2022,19920217-0098,140.0,I-4907,I-4907,151.0
12264,1250,2.0,2021-2022,19690513-0015,260.0,I-4908,I-4908,279.0
12265,1250,2.0,2021-2022,19771013-0040,140.0,I-4908,I-4908,155.0
12266,1222,3.0,2021-2022,19650303-0019,260.0,I-4909,I-4909,266.0
12267,1222,3.0,2021-2022,19790618-0048,120.0,I-4909,I-4909,136.0
12268,1215,2.0,2021-2022,19640414-0013,260.0,I-4910,I-4910,240.0
12269,1215,2.0,2021-2022,19750722-0060,120.0,I-4910,I-4910,103.0
12270,1211,3.0,2021-2022,19611219-0014,240.0,I-4911,I-4911,246.0
12271,1211,3.0,2021-2022,19750512-0043,120.0,I-4911,I-4911,131.0
12272,1179,4.0,2021-2022,19611219-0014,280.0,I-4912,I-4912,289.0
12273,1179,4.0,2021-2022,19780317-0052,140.0,I-4912,I-4912,143.0
12274,1155,2.0,2021-2022,19630126-0001,240.0,I-4913,I-4913,250.0
12275,1155,2.0,2021-2022,19750331-0036,140.0,I-4913,I-4913,134.0
12276,1136,2.0,2021-2022,19600529-0021,260.0,I-4914,I-4914,257.0
12277,1136,2.0,2021-2022,19761020-0044,120.0,I-4914,I-4914,110.0
12278,1136,2.0,2021-2022,19900902-0090,120.0,I-4914,I-4914,119.0
12279,1135,4.0,2021-2022,19610620-0006,280.0,I-4915,I-4915,286.0
12280,1135,4.0,2021-2022,19780602-0035,140.0,I-4915,I-4915,133.0
12281,1135,4.0,2021-2022,19930302-0135,140.0,I-4915,I-4915,127.0
12282,1110,3.0,2021-2022,19611219-0014,280.0,I-4916,I-4916,287.0
12283,1110,3.0,2021-2022,19751018-0039,100.0,I-4916,I-4916,117.0
12284,1014,2.0,2021-2022,19620831-0024,260.0,I-4917,I-4917,251.0
12285,1014,2.0,2021-2022,19761024-0034,140.0,I-4917,I-4917,151.0
12286,1241,2.0,2022-2023,19640414-0013,260.0,I-4918,I-4918,278.0
12287,1241,2.0,2022-2023,19751018-0039,100.0,I-4918,I-4918,97.0
12288,1241,2.0,2022-2023,19910403-0103,140.0,I-4918,I-4918,155.0
12289,1211,2.0,2022-2023,19690408-0009,260.0,I-4919,I-4919,251.0
12290,1211,2.0,2022-2023,19761009-0055,100.0,I-4919,I-4919,91.0
12291,1211,2.0,2022-2023,19901108-0087,100.0,I-4919,I-4919,112.0
12292,1071,1.0,2022-2023,19560812-0016,260.0,I-4920,I-4920,267.0
12293,1071,1.0,2022-2023,19750722-0060,120.0,I-4920,I-4920,137.0
12294,1071,1.0,2022-2023,19900511-0134,100.0,I-4920,I-4920,81.0
12295,1063,3.0,2022-2023,19690513-0015,260.0,I-4921,I-4921,264.0
12296,1063,3.0,2022-2023,19750722-0060,120.0,I-4921,I-4921,100.0
12297,1063,3.0,2022-2023,19910327-0096,140.0,I-4921,I-4921,135.0
12298,1266,1.0,2022-2023,19640414-0013,280.0,I-4922,I-4922,285.0
12299,1266,1.0,2022-2023,19790702-0038,140.0,I-4922,I-4922,129.0
12300,1249,2.0,2022-2023,19570826-0012,240.0,I-4923,I-4923,258.0
12301,1249,2.0,2022-2023,19760108-0050,120.0,I-4923,I-4923,134.0
12302,1249,2.0,2022-2023,19900801-0130,140.0,I-4923,I-4923,135.0
12303,1225,3.0,2022-2023,19570826-0012,240.0,I-4924,I-4924,248.0
12304,1225,3.0,2022-2023,19760524-0046,140.0,I-4924,I-4924,150.0
12305,1208,4.0,2022-2023,19570615-0011,280.0,I-4925,I-4925,271.0
12306,1208,4.0,2022-2023,19781130-0054,140.0,I-4925,I-4925,149.0
12307,1208,4.0,2022-2023,19900701-0138,100.0,I-4925,I-4925,106.0
12308,1115,3.0,2022-2023,19580218-0007,240.0,I-4926,I-4926,241.0
12309,1115,3.0,2022-2023,19780815-0047,100.0,I-4926,I-4926,86.0
12310,1109,2.0,2023-2024,19620831-0024,240.0,I-4927,I-4927,225.0
12311,1109,2.0,2023-2024,19761009-0055,140.0,I-4927,I-4927,141.0
12312,1109,2.0,2023-2024,19900119-0104,140.0,I-4927,I-4927,131.0
12313,1218,4.0,2023-2024,19690408-0009,260.0,I-4928,I-4928,253.0
12314,1218,4.0,2023-2024,19761024-0034,100.0,I-4928,I-4928,117.0
12315,1104,3.0,2023-2024,19680712-0028,280.0,I-4929,I-4929,293.0
12316,1104,3.0,2023-2024,19751018-0039,100.0,I-4929,I-4929,104.0
12317,1084,4.0,2023-2024,19690408-0009,240.0,I-4930,I-4930,258.0
12318,1084,4.0,2023-2024,19761024-0034,120.0,I-4930,I-4930,135.0
12319,1250,4.0,2023-2024,19620424-0026,260.0,I-4931,I-4931,252.0
12320,1250,4.0,2023-2024,19771013-0040,140.0,I-4931,I-4931,127.0
12321,1132,1.0,2023-2024,19610918-0027,260.0,I-4932,I-4932,280.0
12322,1132,1.0,2023-2024,19751018-0039,140.0,I-4932,I-4932,124.0
12323,1132,1.0,2023-2024,19900801-0130,100.0,I-4932,I-4932,108.0
12324,1125,3.0,2023-2024,19690513-0015,260.0,I-4933,I-4933,275.0
12325,1125,3.0,2023-2024,19761024-0034,100.0,I-4933,I-4933,104.0
12326,1126,1.0,2023-2024,19580515-0017,260.0,I-4934,I-4934,254.0
12327,1126,1.0,2023-2024,19761024-0034,140.0,I-4934,I-4934,122.0
12328,1126,1.0,2023-2024,19920917-0109,100.0,I-4934,I-4934,110.0
12329,1121,2.0,2023-2024,19640220-0029,240.0,I-4935,I-4935,256.0
12330,1121,2.0,2023-2024,19750220-0037,140.0,I-4935,I-4935,147.0
12331,1240,4.0,2013-2014,19640220-0029,240.0,I-4936,I-4936,230.0
12332,1240,4.0,2013-2014,19780317-0052,140.0,I-4936,I-4936,157.0
12333,1240,4.0,2013-2014,19911025-0091,100.0,I-4936,I-4936,116.0
12334,1036,1.0,2013-2014,19680712-0028,280.0,I-4937,I-4937,266.0
12335,1036,1.0,2013-2014,19771013-0040,120.0,I-4937,I-4937,128.0
12336,1235,2.0,2013-2014,19561222-0030,280.0,I-4938,I-4938,291.0
12337,1235,2.0,2013-2014,19790618-0048,120.0,I-4938,I-4938,123.0
12338,1235,2.0,2013-2014,19921201-0094,100.0,I-4938,I-4938,107.0
12339,1098,4.0,2013-2014,19580515-0017,260.0,I-4939,I-4939,242.0
12340,1098,4.0,2013-2014,19790618-0048,140.0,I-4939,I-4939,129.0
12341,1256,4.0,2013-2014,19611219-0014,280.0,I-4940,I-4940,293.0
12342,1256,4.0,2013-2014,19781130-0054,140.0,I-4940,I-4940,129.0
12343,1206,1.0,2013-2014,19560812-0016,260.0,I-4941,I-4941,258.0
12344,1206,1.0,2013-2014,19760524-0046,100.0,I-4941,I-4941,85.0
12345,1206,1.0,2013-2014,19910421-0067,100.0,I-4941,I-4941,102.0
12346,1196,4.0,2013-2014,19561222-0030,240.0,I-4942,I-4942,233.0
12347,1196,4.0,2013-2014,19761009-0055,120.0,I-4942,I-4942,113.0
12348,1196,4.0,2013-2014,19910921-0136,100.0,I-4942,I-4942,110.0
12349,1129,2.0,2013-2014,19560705-0025,240.0,I-4943,I-4943,246.0
12350,1129,2.0,2013-2014,19750102-0059,120.0,I-4943,I-4943,117.0
12351,1129,2.0,2013-2014,19900801-0130,140.0,I-4943,I-4943,160.0
12352,1022,2.0,2013-2014,19630126-0001,240.0,I-4944,I-4944,247.0
12353,1022,2.0,2013-2014,19790708-0041,100.0,I-4944,I-4944,117.0
12354,1008,1.0,2013-2014,19610620-0006,280.0,I-4945,I-4945,287.0
12355,1008,1.0,2013-2014,19790708-0041,140.0,I-4945,I-4945,159.0
12356,1221,1.0,2014-2015,19620522-0023,240.0,I-4946,I-4946,221.0
12357,1221,1.0,2014-2015,19750705-0033,100.0,I-4946,I-4946,105.0
12358,1221,1.0,2014-2015,19930228-0086,140.0,I-4946,I-4946,148.0
12359,1245,1.0,2014-2015,19680712-0028,280.0,I-4947,I-4947,280.0
12360,1245,1.0,2014-2015,19771013-0040,120.0,I-4947,I-4947,124.0
12361,1245,1.0,2014-2015,19900321-0080,140.0,I-4947,I-4947,137.0
12362,1192,1.0,2014-2015,19590129-0004,240.0,I-4948,I-4948,235.0
12363,1192,1.0,2014-2015,19750906-0032,100.0,I-4948,I-4948,88.0
12364,1192,1.0,2014-2015,19900317-0083,100.0,I-4948,I-4948,105.0
12365,1137,2.0,2014-2015,19690513-0015,260.0,I-4949,I-4949,263.0
12366,1137,2.0,2014-2015,19750122-0056,140.0,I-4949,I-4949,142.0
12367,1137,2.0,2014-2015,19930512-0117,140.0,I-4949,I-4949,142.0
12368,1044,1.0,2014-2015,19600529-0021,240.0,I-4950,I-4950,248.0
12369,1044,1.0,2014-2015,19781125-0031,100.0,I-4950,I-4950,80.0
12370,1178,3.0,2014-2015,19560705-0025,280.0,I-4951,I-4951,267.0
12371,1178,3.0,2014-2015,19750722-0060,120.0,I-4951,I-4951,128.0
12372,1178,3.0,2014-2015,19920826-0088,120.0,I-4951,I-4951,104.0
12373,1165,1.0,2014-2015,19560705-0025,240.0,I-4952,I-4952,243.0
12374,1165,1.0,2014-2015,19750220-0037,100.0,I-4952,I-4952,113.0
12375,1165,1.0,2014-2015,19900616-0124,120.0,I-4952,I-4952,134.0
12376,1112,3.0,2014-2015,19590129-0004,280.0,I-4953,I-4953,275.0
12377,1112,3.0,2014-2015,19760108-0050,120.0,I-4953,I-4953,124.0
12378,1052,1.0,2014-2015,19610918-0027,280.0,I-4954,I-4954,274.0
12379,1052,1.0,2014-2015,19790708-0041,120.0,I-4954,I-4954,120.0
12380,1237,4.0,2015-2016,19610623-0005,280.0,I-4955,I-4955,294.0
12381,1237,4.0,2015-2016,19750722-0060,140.0,I-4955,I-4955,139.0
12382,1237,4.0,2015-2016,19930326-0132,120.0,I-4955,I-4955,105.0
12383,1225,3.0,2015-2016,19600905-0003,240.0,I-4956,I-4956,243.0
12384,1225,3.0,2015-2016,19780815-0047,100.0,I-4956,I-4956,88.0
12385,1269,3.0,2015-2016,19561222-0030,280.0,I-4957,I-4957,298.0
12386,1269,3.0,2015-2016,19750512-0043,140.0,I-4957,I-4957,146.0
12387,1248,1.0,2015-2016,19610620-0006,240.0,I-4958,I-4958,233.0
12388,1248,1.0,2015-2016,19780602-0035,100.0,I-4958,I-4958,93.0
12389,1248,1.0,2015-2016,19910921-0136,140.0,I-4958,I-4958,131.0
12390,1228,2.0,2015-2016,19690917-0022,280.0,I-4959,I-4959,287.0
12391,1228,2.0,2015-2016,19750705-0033,120.0,I-4959,I-4959,118.0
12392,1228,2.0,2015-2016,19900818-0116,120.0,I-4959,I-4959,125.0
12393,1157,2.0,2015-2016,19580515-0017,240.0,I-4960,I-4960,233.0
12394,1157,2.0,2015-2016,19750417-0051,140.0,I-4960,I-4960,134.0
12395,1157,2.0,2015-2016,19901002-0085,120.0,I-4960,I-4960,128.0
12396,1293,2.0,2015-2016,19620522-0023,240.0,I-4961,I-4961,251.0
12397,1293,2.0,2015-2016,19770713-0042,120.0,I-4961,I-4961,116.0
12398,1272,2.0,2015-2016,19580218-0007,260.0,I-4962,I-4962,264.0
12399,1272,2.0,2015-2016,19761009-0055,120.0,I-4962,I-4962,131.0
12400,1272,2.0,2015-2016,19900701-0113,120.0,I-4962,I-4962,130.0
12401,1093,1.0,2015-2016,19601021-0018,280.0,I-4963,I-4963,272.0
12402,1093,1.0,2015-2016,19780424-0057,120.0,I-4963,I-4963,138.0
12403,1065,2.0,2015-2016,19600529-0021,280.0,I-4964,I-4964,262.0
12404,1065,2.0,2015-2016,19770224-0058,140.0,I-4964,I-4964,128.0
12405,1065,2.0,2015-2016,19920206-0072,120.0,I-4964,I-4964,110.0
12406,1229,3.0,2016-2017,19600814-0002,240.0,I-4965,I-4965,223.0
12407,1229,3.0,2016-2017,19750705-0033,140.0,I-4965,I-4965,138.0
12408,1205,4.0,2016-2017,19560705-0025,260.0,I-4966,I-4966,268.0
12409,1205,4.0,2016-2017,19750220-0037,100.0,I-4966,I-4966,100.0
12410,1194,1.0,2016-2017,19560612-0010,260.0,I-4967,I-4967,275.0
12411,1194,1.0,2016-2017,19790717-0045,140.0,I-4967,I-4967,137.0
12412,1194,1.0,2016-2017,19900701-0113,140.0,I-4967,I-4967,135.0
12413,1175,4.0,2016-2017,19600905-0003,280.0,I-4968,I-4968,264.0
12414,1175,4.0,2016-2017,19761009-0055,140.0,I-4968,I-4968,131.0
12415,1035,1.0,2016-2017,19600529-0021,280.0,I-4969,I-4969,296.0
12416,1035,1.0,2016-2017,19790702-0038,100.0,I-4969,I-4969,95.0
12417,1266,1.0,2016-2017,19560612-0010,240.0,I-4970,I-4970,254.0
12418,1266,1.0,2016-2017,19750512-0043,140.0,I-4970,I-4970,140.0
12419,1176,3.0,2016-2017,19650303-0019,240.0,I-4971,I-4971,237.0
12420,1176,3.0,2016-2017,19761024-0034,100.0,I-4971,I-4971,114.0
12421,1161,2.0,2016-2017,19620522-0023,280.0,I-4972,I-4972,270.0
12422,1161,2.0,2016-2017,19750722-0060,120.0,I-4972,I-4972,111.0
12423,1017,2.0,2016-2017,19690513-0015,260.0,I-4973,I-4973,270.0
12424,1017,2.0,2016-2017,19781130-0054,120.0,I-4973,I-4973,102.0
12425,1168,4.0,2017-2018,19580515-0017,280.0,I-4974,I-4974,273.0
12426,1168,4.0,2017-2018,19790708-0041,100.0,I-4974,I-4974,109.0
12427,1168,4.0,2017-2018,19921208-0097,120.0,I-4974,I-4974,123.0
12428,1122,1.0,2017-2018,19570828-0008,260.0,I-4975,I-4975,272.0
12429,1122,1.0,2017-2018,19751018-0039,100.0,I-4975,I-4975,118.0
12430,1247,1.0,2017-2018,19660630-0020,280.0,I-4976,I-4976,273.0
12431,1247,1.0,2017-2018,19761009-0055,140.0,I-4976,I-4976,148.0
12432,1068,4.0,2017-2018,19640220-0029,260.0,I-4977,I-4977,261.0
12433,1068,4.0,2017-2018,19750220-0037,140.0,I-4977,I-4977,152.0
12434,1065,3.0,2017-2018,19650303-0019,240.0,I-4978,I-4978,245.0
12435,1065,3.0,2017-2018,19750122-0056,100.0,I-4978,I-4978,108.0
12436,1186,3.0,2017-2018,19610623-0005,280.0,I-4979,I-4979,278.0
12437,1186,3.0,2017-2018,19790618-0048,100.0,I-4979,I-4979,102.0
12438,1119,3.0,2017-2018,19560705-0025,260.0,I-4980,I-4980,245.0
12439,1119,3.0,2017-2018,19751018-0039,100.0,I-4980,I-4980,117.0
12440,1119,3.0,2017-2018,19920917-0109,140.0,I-4980,I-4980,127.0
12441,1061,1.0,2017-2018,19650303-0019,240.0,I-4981,I-4981,236.0
12442,1061,1.0,2017-2018,19781125-0031,120.0,I-4981,I-4981,120.0
12443,1038,1.0,2017-2018,19601021-0018,280.0,I-4982,I-4982,276.0
12444,1038,1.0,2017-2018,19751018-0039,120.0,I-4982,I-4982,113.0
12445,1151,3.0,2018-2019,19640220-0029,240.0,I-4983,I-4983,236.0
12446,1151,3.0,2018-2019,19750220-0037,120.0,I-4983,I-4983,100.0
12447,1151,3.0,2018-2019,19921201-0094,120.0,I-4983,I-4983,101.0
12448,1096,3.0,2018-2019,19620424-0026,240.0,I-4984,I-4984,226.0
12449,1096,3.0,2018-2019,19750122-0056,100.0,I-4984,I-4984,111.0
12450,1096,3.0,2018-2019,19920217-0098,100.0,I-4984,I-4984,101.0
12451,1132,2.0,2018-2019,19570826-0012,240.0,I-4985,I-4985,260.0
12452,1132,2.0,2018-2019,19761020-0044,120.0,I-4985,I-4985,133.0
12453,1132,2.0,2018-2019,19900430-0112,100.0,I-4985,I-4985,105.0
12454,1033,4.0,2018-2019,19560812-0016,240.0,I-4986,I-4986,246.0
12455,1033,4.0,2018-2019,19780602-0035,140.0,I-4986,I-4986,151.0
12456,1033,4.0,2018-2019,19910921-0136,100.0,I-4986,I-4986,81.0
12457,1202,2.0,2018-2019,19580218-0007,260.0,I-4987,I-4987,279.0
12458,1202,2.0,2018-2019,19781125-0031,100.0,I-4987,I-4987,118.0
12459,1202,2.0,2018-2019,19901026-0111,100.0,I-4987,I-4987,118.0
12460,1137,1.0,2018-2019,19560612-0010,280.0,I-4988,I-4988,294.0
12461,1137,1.0,2018-2019,19750512-0043,100.0,I-4988,I-4988,95.0
12462,1137,1.0,2018-2019,19920505-0115,120.0,I-4988,I-4988,131.0
12463,1127,1.0,2018-2019,19580515-0017,280.0,I-4989,I-4989,296.0
