courseCode,studyPeriod,academicYear,teacherID,assignedHours,courseInstance,reportedHours
1077,3.0,2013-2014,19790426-0049,100.0,I-2009,88.0
1077,3.0,2013-2014,19910921-0136,100.0,I-2009,102.0
1160,3.0,2013-2014,19620522-0023,260.0,I-2010,254.0
1160,3.0,2013-2014,19781125-0031,140.0,I-2010,147.0
1160,3.0,2013-2014,19931203-0066,140.0,I-2010,122.0
1112,4.0,2013-2014,19561222-0030,260.0,I-2011,242.0
1112,4.0,2013-2014,19790717-0045,100.0,I-2011,94.0
1080,2.0,2013-2014,19580515-0017,240.0,I-2012,228.0
1080,2.0,2013-2014,19750512-0043,120.0,I-2012,109.0
1156,2.0,2013-2014,19620831-0024,240.0,I-2013,256.0
1156,2.0,2013-2014,19781217-0053,100.0,I-2013,115.0
1091,4.0,2013-2014,19570828-0008,240.0,I-2014,234.0
1091,4.0,2013-2014,19781125-0031,100.0,I-2014,111.0
1064,4.0,2013-2014,19580218-0007,280.0,I-2015,292.0
1064,4.0,2013-2014,19760524-0046,100.0,I-2015,92.0
1055,3.0,2013-2014,19590129-0004,260.0,I-2016,252.0
1055,3.0,2013-2014,19780424-0057,100.0,I-2016,120.0
1055,3.0,2013-2014,19900317-0083,120.0,I-2016,128.0
1015,4.0,2013-2014,19590129-0004,280.0,I-2017,279.0
1015,4.0,2013-2014,19781217-0053,100.0,I-2017,116.0
1015,4.0,2013-2014,19900119-0104,100.0,I-2017,108.0
1202,2.0,2014-2015,19610620-0006,240.0,I-2018,220.0
1202,2.0,2014-2015,19750512-0043,120.0,I-2018,114.0
1202,2.0,2014-2015,19920602-0073,120.0,I-2018,139.0
1193,3.0,2014-2015,19690917-0022,260.0,I-2019,268.0
1193,3.0,2014-2015,19790702-0038,100.0,I-2019,81.0
1124,2.0,2014-2015,19610620-0006,240.0,I-2020,223.0
1124,2.0,2014-2015,19781125-0031,140.0,I-2020,138.0
1124,2.0,2014-2015,19911116-0069,100.0,I-2020,113.0
1096,3.0,2014-2015,19620424-0026,260.0,I-2021,248.0
1096,3.0,2014-2015,19760524-0046,100.0,I-2021,106.0
1096,3.0,2014-2015,19911025-0091,140.0,I-2021,145.0
1066,4.0,2014-2015,19590129-0004,240.0,I-2022,245.0
1066,4.0,2014-2015,19770224-0058,120.0,I-2022,105.0
1133,3.0,2014-2015,19600814-0002,260.0,I-2023,255.0
1133,3.0,2014-2015,19781125-0031,120.0,I-2023,103.0
1133,3.0,2014-2015,19930326-0132,140.0,I-2023,159.0
1131,3.0,2014-2015,19560705-0025,240.0,I-2024,245.0
1131,3.0,2014-2015,19771013-0040,140.0,I-2024,146.0
1131,3.0,2014-2015,19920320-0121,120.0,I-2024,114.0
1082,1.0,2014-2015,19570828-0008,240.0,I-2025,222.0
1082,1.0,2014-2015,19790702-0038,120.0,I-2025,105.0
1082,1.0,2014-2015,19911116-0069,120.0,I-2025,107.0
1052,1.0,2014-2015,19620831-0024,240.0,I-2026,255.0
1052,1.0,2014-2015,19781130-0054,100.0,I-2026,102.0
1052,1.0,2014-2015,19900723-0126,120.0,I-2026,135.0
1253,4.0,2015-2016,19601021-0018,260.0,I-2027,268.0
1253,4.0,2015-2016,19750722-0060,120.0,I-2027,131.0
1228,2.0,2015-2016,19611219-0014,240.0,I-2028,222.0
1228,2.0,2015-2016,19760524-0046,120.0,I-2028,104.0
1298,1.0,2015-2016,19570828-0008,280.0,I-2029,264.0
1298,1.0,2015-2016,19750906-0032,140.0,I-2029,158.0
1233,3.0,2015-2016,19560812-0016,280.0,I-2030,298.0
1233,3.0,2015-2016,19790426-0049,140.0,I-2030,134.0
1233,3.0,2015-2016,19900619-0076,100.0,I-2030,80.0
1181,4.0,2015-2016,19590129-0004,260.0,I-2031,249.0
1181,4.0,2015-2016,19750417-0051,100.0,I-2031,120.0
1181,4.0,2015-2016,19900307-0105,120.0,I-2031,100.0
1246,2.0,2015-2016,19580515-0017,280.0,I-2032,278.0
1246,2.0,2015-2016,19781217-0053,120.0,I-2032,140.0
1203,1.0,2015-2016,19690513-0015,260.0,I-2033,270.0
1203,1.0,2015-2016,19760524-0046,100.0,I-2033,93.0
1203,1.0,2015-2016,19930221-0139,120.0,I-2033,132.0
1146,3.0,2015-2016,19600529-0021,260.0,I-2034,270.0
1146,3.0,2015-2016,19750417-0051,100.0,I-2034,85.0
1146,3.0,2015-2016,19930709-0100,100.0,I-2034,87.0
1135,2.0,2015-2016,19640414-0013,240.0,I-2035,233.0
1135,2.0,2015-2016,19790717-0045,120.0,I-2035,132.0
1074,1.0,2015-2016,19560812-0016,280.0,I-2036,297.0
1074,1.0,2015-2016,19760524-0046,140.0,I-2036,144.0
1074,1.0,2015-2016,19900801-0130,120.0,I-2036,140.0
1240,4.0,2016-2017,19690408-0009,260.0,I-2037,255.0
1240,4.0,2016-2017,19760108-0050,120.0,I-2037,115.0
1198,2.0,2016-2017,19600905-0003,260.0,I-2038,274.0
1198,2.0,2016-2017,19781125-0031,140.0,I-2038,131.0
1198,2.0,2016-2017,19901026-0111,140.0,I-2038,159.0
1282,4.0,2016-2017,19620424-0026,280.0,I-2039,283.0
1282,4.0,2016-2017,19790708-0041,120.0,I-2039,133.0
1165,2.0,2016-2017,19590129-0004,240.0,I-2040,222.0
1165,2.0,2016-2017,19781130-0054,140.0,I-2040,141.0
1165,2.0,2016-2017,19920826-0088,100.0,I-2040,117.0
1079,1.0,2016-2017,19680712-0028,240.0,I-2041,222.0
1079,1.0,2016-2017,19790426-0049,120.0,I-2041,131.0
1291,1.0,2016-2017,19610623-0005,260.0,I-2042,256.0
1291,1.0,2016-2017,19750512-0043,140.0,I-2042,144.0
1291,1.0,2016-2017,19900701-0138,100.0,I-2042,105.0
1285,3.0,2016-2017,19690917-0022,280.0,I-2043,282.0
1285,3.0,2016-2017,19790618-0048,120.0,I-2043,120.0
1285,3.0,2016-2017,19930414-0106,140.0,I-2043,131.0
1137,1.0,2016-2017,19680712-0028,260.0,I-2044,262.0
1137,1.0,2016-2017,19790717-0045,140.0,I-2044,140.0
1085,2.0,2016-2017,19600529-0021,280.0,I-2045,261.0
1085,2.0,2016-2017,19771013-0040,140.0,I-2045,142.0
1085,2.0,2016-2017,19911025-0091,100.0,I-2045,93.0
1018,2.0,2016-2017,19610620-0006,240.0,I-2046,260.0
1018,2.0,2016-2017,19771013-0040,120.0,I-2046,120.0
1018,2.0,2016-2017,19930709-0100,120.0,I-2046,120.0
1003,1.0,2016-2017,19680712-0028,260.0,I-2047,278.0
1003,1.0,2016-2017,19750331-0036,100.0,I-2047,115.0
1122,2.0,2017-2018,19610620-0006,260.0,I-2048,275.0
1122,2.0,2017-2018,19790702-0038,140.0,I-2048,157.0
1122,2.0,2017-2018,19910421-0067,100.0,I-2048,108.0
1084,4.0,2017-2018,19610620-0006,260.0,I-2049,265.0
1084,4.0,2017-2018,19751018-0039,120.0,I-2049,122.0
1268,3.0,2017-2018,19660630-0020,280.0,I-2050,288.0
1268,3.0,2017-2018,19750122-0056,140.0,I-2050,147.0
1268,3.0,2017-2018,19900119-0104,100.0,I-2050,92.0
1224,2.0,2017-2018,19690408-0009,240.0,I-2051,246.0
1224,2.0,2017-2018,19750512-0043,100.0,I-2051,112.0
1224,2.0,2017-2018,19921218-0101,120.0,I-2051,108.0
1147,3.0,2017-2018,19620522-0023,260.0,I-2052,255.0
1147,3.0,2017-2018,19750705-0033,100.0,I-2052,102.0
1104,1.0,2017-2018,19580515-0017,240.0,I-2053,220.0
1104,1.0,2017-2018,19761009-0055,120.0,I-2053,116.0
1104,1.0,2017-2018,19900128-0095,100.0,I-2053,94.0
1272,4.0,2017-2018,19680712-0028,260.0,I-2054,268.0
1272,4.0,2017-2018,19750102-0059,140.0,I-2054,129.0
1272,4.0,2017-2018,19920316-0107,120.0,I-2054,112.0
1233,3.0,2017-2018,19580515-0017,280.0,I-2055,278.0
1233,3.0,2017-2018,19790426-0049,140.0,I-2055,127.0
1233,3.0,2017-2018,19920505-0115,100.0,I-2055,102.0
1182,3.0,2017-2018,19610623-0005,280.0,I-2056,289.0
1182,3.0,2017-2018,19750906-0032,100.0,I-2056,104.0
1182,3.0,2017-2018,19930221-0139,100.0,I-2056,97.0
1108,2.0,2017-2018,19680712-0028,240.0,I-2057,239.0
1108,2.0,2017-2018,19780317-0052,140.0,I-2057,148.0
1237,3.0,2018-2019,19570615-0011,280.0,I-2058,281.0
1237,3.0,2018-2019,19750417-0051,140.0,I-2058,142.0
1025,1.0,2018-2019,19560705-0025,260.0,I-2059,265.0
1025,1.0,2018-2019,19790717-0045,100.0,I-2059,118.0
1127,4.0,2018-2019,19630126-0001,240.0,I-2060,241.0
1127,4.0,2018-2019,19761020-0044,100.0,I-2060,95.0
1127,4.0,2018-2019,19920505-0115,100.0,I-2060,117.0
1126,2.0,2018-2019,19630126-0001,240.0,I-2061,260.0
1126,2.0,2018-2019,19790618-0048,100.0,I-2061,85.0
1126,2.0,2018-2019,19930829-0082,120.0,I-2061,123.0
1123,1.0,2018-2019,19600529-0021,260.0,I-2062,280.0
1123,1.0,2018-2019,19750417-0051,120.0,I-2062,120.0
1015,1.0,2018-2019,19580218-0007,280.0,I-2063,275.0
1015,1.0,2018-2019,19790702-0038,140.0,I-2063,144.0
1268,1.0,2018-2019,19620522-0023,280.0,I-2064,288.0
1268,1.0,2018-2019,19761024-0034,100.0,I-2064,99.0
1257,2.0,2018-2019,19600814-0002,280.0,I-2065,290.0
1257,2.0,2018-2019,19750122-0056,100.0,I-2065,96.0
1257,2.0,2018-2019,19930508-0061,120.0,I-2065,124.0
1154,3.0,2018-2019,19620831-0024,240.0,I-2066,240.0
1154,3.0,2018-2019,19760108-0050,120.0,I-2066,105.0
1154,3.0,2018-2019,19921208-0097,100.0,I-2066,102.0
1147,3.0,2018-2019,19600529-0021,240.0,I-2067,237.0
1147,3.0,2018-2019,19770713-0042,120.0,I-2067,129.0
1147,3.0,2018-2019,19921127-0120,100.0,I-2067,105.0
1034,1.0,2018-2019,19560812-0016,280.0,I-2068,284.0
1034,1.0,2018-2019,19770224-0058,100.0,I-2068,85.0
1194,4.0,2019-2020,19570828-0008,240.0,I-2069,247.0
1194,4.0,2019-2020,19770224-0058,120.0,I-2069,129.0
1194,4.0,2019-2020,19930919-0137,100.0,I-2069,117.0
1108,3.0,2019-2020,19570828-0008,280.0,I-2070,296.0
1108,3.0,2019-2020,19790702-0038,140.0,I-2070,151.0
1108,3.0,2019-2020,19930228-0086,120.0,I-2070,114.0
1220,3.0,2019-2020,19690917-0022,240.0,I-2071,254.0
1220,3.0,2019-2020,19790717-0045,140.0,I-2071,156.0
1097,1.0,2019-2020,19690408-0009,280.0,I-2072,284.0
1097,1.0,2019-2020,19751018-0039,100.0,I-2072,101.0
1026,4.0,2019-2020,19560612-0010,260.0,I-2073,272.0
1026,4.0,2019-2020,19770713-0042,100.0,I-2073,108.0
1026,4.0,2019-2020,19901026-0111,140.0,I-2073,148.0
1010,3.0,2019-2020,19610623-0005,280.0,I-2074,274.0
1010,3.0,2019-2020,19781125-0031,120.0,I-2074,107.0
1010,3.0,2019-2020,19900426-0089,120.0,I-2074,111.0
1222,2.0,2019-2020,19690513-0015,260.0,I-2075,280.0
1222,2.0,2019-2020,19790702-0038,120.0,I-2075,139.0
1222,2.0,2019-2020,19920316-0107,120.0,I-2075,135.0
1218,1.0,2019-2020,19560612-0010,260.0,I-2076,246.0
1218,1.0,2019-2020,19750331-0036,100.0,I-2076,109.0
1218,1.0,2019-2020,19900701-0138,100.0,I-2076,118.0
1188,4.0,2019-2020,19620424-0026,260.0,I-2077,279.0
1188,4.0,2019-2020,19790618-0048,120.0,I-2077,121.0
1177,2.0,2019-2020,19690917-0022,240.0,I-2078,229.0
1177,2.0,2019-2020,19750722-0060,140.0,I-2078,139.0
1107,2.0,2019-2020,19640414-0013,260.0,I-2079,269.0
1107,2.0,2019-2020,19781130-0054,140.0,I-2079,149.0
1107,2.0,2019-2020,19920504-0093,100.0,I-2079,97.0
1282,3.0,2020-2021,19640220-0029,240.0,I-2080,259.0
1282,3.0,2020-2021,19781130-0054,140.0,I-2080,142.0
1282,3.0,2020-2021,19920320-0121,100.0,I-2080,118.0
1074,3.0,2020-2021,19601021-0018,240.0,I-2081,221.0
1074,3.0,2020-2021,19790708-0041,140.0,I-2081,151.0
1272,1.0,2020-2021,19560705-0025,240.0,I-2082,241.0
1272,1.0,2020-2021,19750417-0051,120.0,I-2082,139.0
1272,1.0,2020-2021,19900128-0095,100.0,I-2082,116.0
1239,4.0,2020-2021,19560705-0025,240.0,I-2083,234.0
1239,4.0,2020-2021,19770224-0058,120.0,I-2083,139.0
1239,4.0,2020-2021,19911116-0069,140.0,I-2083,127.0
1290,4.0,2020-2021,19620522-0023,260.0,I-2084,250.0
1290,4.0,2020-2021,19780317-0052,120.0,I-2084,139.0
1290,4.0,2020-2021,19900616-0124,100.0,I-2084,114.0
1187,4.0,2020-2021,19690408-0009,280.0,I-2085,262.0
1187,4.0,2020-2021,19770713-0042,120.0,I-2085,132.0
1179,2.0,2020-2021,19600529-0021,260.0,I-2086,249.0
1179,2.0,2020-2021,19761024-0034,120.0,I-2086,113.0
1157,4.0,2020-2021,19611219-0014,240.0,I-2087,260.0
1157,4.0,2020-2021,19750417-0051,140.0,I-2087,122.0
1157,4.0,2020-2021,19920602-0073,120.0,I-2087,133.0
1047,1.0,2020-2021,19640220-0029,260.0,I-2088,275.0
1047,1.0,2020-2021,19780424-0057,140.0,I-2088,122.0
1035,2.0,2020-2021,19610918-0027,260.0,I-2089,260.0
1035,2.0,2020-2021,19781125-0031,140.0,I-2089,122.0
1035,2.0,2020-2021,19900701-0138,100.0,I-2089,112.0
1249,3.0,2021-2022,19600529-0021,280.0,I-2090,300.0
1249,3.0,2021-2022,19750512-0043,120.0,I-2090,129.0
1177,1.0,2021-2022,19580515-0017,280.0,I-2091,286.0
1177,1.0,2021-2022,19761024-0034,100.0,I-2091,116.0
1177,1.0,2021-2022,19900119-0104,120.0,I-2091,123.0
1099,3.0,2021-2022,19620831-0024,280.0,I-2092,265.0
1099,3.0,2021-2022,19750705-0033,120.0,I-2092,135.0
1099,3.0,2021-2022,19900616-0124,140.0,I-2092,138.0
1054,2.0,2021-2022,19580218-0007,240.0,I-2093,242.0
1054,2.0,2021-2022,19760108-0050,120.0,I-2093,101.0
1294,2.0,2021-2022,19610623-0005,260.0,I-2094,272.0
1294,2.0,2021-2022,19781130-0054,100.0,I-2094,100.0
1294,2.0,2021-2022,19920316-0107,120.0,I-2094,120.0
1104,3.0,2021-2022,19610918-0027,240.0,I-2095,259.0
1104,3.0,2021-2022,19750331-0036,140.0,I-2095,124.0
1062,2.0,2021-2022,19610620-0006,260.0,I-2096,260.0
1062,2.0,2021-2022,19790708-0041,140.0,I-2096,123.0
1019,4.0,2021-2022,19660630-0020,280.0,I-2097,270.0
1019,4.0,2021-2022,19750722-0060,140.0,I-2097,140.0
1102,3.0,2022-2023,19580515-0017,280.0,I-2098,267.0
1102,3.0,2022-2023,19750906-0032,120.0,I-2098,132.0
1280,3.0,2022-2023,19560612-0010,280.0,I-2099,274.0
1280,3.0,2022-2023,19750122-0056,120.0,I-2099,100.0
1156,2.0,2022-2023,19620522-0023,280.0,I-2100,262.0
1156,2.0,2022-2023,19751018-0039,120.0,I-2100,132.0
1057,4.0,2022-2023,19590129-0004,260.0,I-2101,249.0
1057,4.0,2022-2023,19750331-0036,100.0,I-2101,97.0
1057,4.0,2022-2023,19910921-0136,120.0,I-2101,102.0
1276,3.0,2022-2023,19570828-0008,280.0,I-2102,278.0
1276,3.0,2022-2023,19750417-0051,140.0,I-2102,121.0
1224,4.0,2022-2023,19570828-0008,240.0,I-2103,230.0
1224,4.0,2022-2023,19790426-0049,120.0,I-2103,107.0
1171,1.0,2022-2023,19690513-0015,260.0,I-2104,247.0
1171,1.0,2022-2023,19761024-0034,100.0,I-2104,87.0
1141,2.0,2022-2023,19560612-0010,260.0,I-2105,245.0
1141,2.0,2022-2023,19750906-0032,100.0,I-2105,120.0
1141,2.0,2022-2023,19920226-0075,140.0,I-2105,155.0
1085,1.0,2022-2023,19590129-0004,240.0,I-2106,241.0
1085,1.0,2022-2023,19771013-0040,120.0,I-2106,137.0
1048,4.0,2023-2024,19620831-0024,260.0,I-2107,257.0
1048,4.0,2023-2024,19781130-0054,140.0,I-2107,140.0
1048,4.0,2023-2024,19920206-0072,140.0,I-2107,151.0
1014,4.0,2023-2024,19610918-0027,280.0,I-2108,261.0
1014,4.0,2023-2024,19751018-0039,120.0,I-2108,121.0
1289,3.0,2023-2024,19620424-0026,240.0,I-2109,235.0
1289,3.0,2023-2024,19750122-0056,140.0,I-2109,130.0
1247,1.0,2023-2024,19620424-0026,260.0,I-2110,257.0
1247,1.0,2023-2024,19790618-0048,140.0,I-2110,141.0
1247,1.0,2023-2024,19900211-0140,100.0,I-2110,117.0
1209,3.0,2023-2024,19620522-0023,280.0,I-2111,268.0
1209,3.0,2023-2024,19750722-0060,140.0,I-2111,126.0
1209,3.0,2023-2024,19900430-0112,120.0,I-2111,103.0
1152,4.0,2023-2024,19600905-0003,280.0,I-2112,282.0
1152,4.0,2023-2024,19790618-0048,120.0,I-2112,101.0
1152,4.0,2023-2024,19910122-0077,100.0,I-2112,95.0
1259,2.0,2023-2024,19690513-0015,260.0,I-2113,267.0
1259,2.0,2023-2024,19780602-0035,140.0,I-2113,122.0
1252,4.0,2023-2024,19680712-0028,260.0,I-2114,258.0
1252,4.0,2023-2024,19750220-0037,140.0,I-2114,136.0
1252,4.0,2023-2024,19901011-0119,120.0,I-2114,137.0
1178,1.0,2023-2024,19580515-0017,240.0,I-2115,237.0
1178,1.0,2023-2024,19750417-0051,140.0,I-2115,150.0
1178,1.0,2023-2024,19920217-0098,140.0,I-2115,147.0
1155,2.0,2023-2024,19600529-0021,260.0,I-2116,257.0
1155,2.0,2023-2024,19751018-0039,100.0,I-2116,91.0
1155,2.0,2023-2024,19920504-0093,100.0,I-2116,108.0
1130,2.0,2023-2024,19660630-0020,280.0,I-2117,266.0
1130,2.0,2023-2024,19780815-0047,140.0,I-2117,130.0
1130,2.0,2023-2024,19931231-0099,100.0,I-2117,104.0
1066,1.0,2013-2014,19640220-0029,260.0,I-2118,279.0
1066,1.0,2013-2014,19750122-0056,100.0,I-2118,111.0
1066,1.0,2013-2014,19921123-0108,100.0,I-2118,114.0
1026,2.0,2013-2014,19561222-0030,240.0,I-2119,222.0
1026,2.0,2013-2014,19781125-0031,100.0,I-2119,106.0
1176,1.0,2013-2014,19610620-0006,260.0,I-2120,264.0
1176,1.0,2013-2014,19760524-0046,140.0,I-2120,149.0
1176,1.0,2013-2014,19900701-0113,120.0,I-2120,139.0
1101,4.0,2013-2014,19620424-0026,240.0,I-2121,231.0
1101,4.0,2013-2014,19750417-0051,140.0,I-2121,160.0
1101,4.0,2013-2014,19910206-0081,120.0,I-2121,133.0
1047,2.0,2013-2014,19660630-0020,280.0,I-2122,279.0
1047,2.0,2013-2014,19771013-0040,140.0,I-2122,160.0
1012,1.0,2013-2014,19560612-0010,280.0,I-2123,289.0
1012,1.0,2013-2014,19790717-0045,120.0,I-2123,116.0
1012,1.0,2013-2014,19931203-0066,120.0,I-2123,107.0
1290,3.0,2013-2014,19600905-0003,260.0,I-2124,244.0
1290,3.0,2013-2014,19780317-0052,140.0,I-2124,146.0
1290,3.0,2013-2014,19921123-0108,140.0,I-2124,142.0
1284,1.0,2013-2014,19620424-0026,240.0,I-2125,255.0
1284,1.0,2013-2014,19761009-0055,100.0,I-2125,111.0
1276,2.0,2013-2014,19570826-0012,260.0,I-2126,256.0
1276,2.0,2013-2014,19770713-0042,120.0,I-2126,129.0
1105,3.0,2013-2014,19690917-0022,260.0,I-2127,256.0
1105,3.0,2013-2014,19781130-0054,140.0,I-2127,129.0
1072,3.0,2014-2015,19600905-0003,280.0,I-2128,277.0
1072,3.0,2014-2015,19790618-0048,120.0,I-2128,131.0
1072,3.0,2014-2015,19900128-0095,120.0,I-2128,132.0
1140,3.0,2014-2015,19650303-0019,240.0,I-2129,246.0
1140,3.0,2014-2015,19790702-0038,140.0,I-2129,141.0
1123,1.0,2014-2015,19560705-0025,280.0,I-2130,262.0
1123,1.0,2014-2015,19750722-0060,100.0,I-2130,104.0
1123,1.0,2014-2015,19900211-0140,120.0,I-2130,131.0
1006,4.0,2014-2015,19680712-0028,240.0,I-2131,260.0
1006,4.0,2014-2015,19750102-0059,120.0,I-2131,105.0
1006,4.0,2014-2015,19930709-0100,120.0,I-2131,138.0
1234,2.0,2014-2015,19600905-0003,260.0,I-2132,257.0
1234,2.0,2014-2015,19750122-0056,140.0,I-2132,126.0
1085,1.0,2014-2015,19600814-0002,240.0,I-2133,258.0
1085,1.0,2014-2015,19750220-0037,120.0,I-2133,133.0
1078,2.0,2014-2015,19610620-0006,240.0,I-2134,231.0
1078,2.0,2014-2015,19780815-0047,120.0,I-2134,108.0
1078,2.0,2014-2015,19930919-0137,140.0,I-2134,122.0
1037,4.0,2014-2015,19680712-0028,280.0,I-2135,288.0
1037,4.0,2014-2015,19760108-0050,100.0,I-2135,88.0
1247,1.0,2015-2016,19640220-0029,260.0,I-2136,264.0
1247,1.0,2015-2016,19750906-0032,140.0,I-2136,146.0
1247,1.0,2015-2016,19930906-0110,140.0,I-2136,122.0
1254,2.0,2015-2016,19580515-0017,260.0,I-2137,270.0
1254,2.0,2015-2016,19761020-0044,120.0,I-2137,124.0
1254,2.0,2015-2016,19930228-0086,140.0,I-2137,135.0
1252,3.0,2015-2016,19640220-0029,240.0,I-2138,256.0
1252,3.0,2015-2016,19750722-0060,120.0,I-2138,118.0
1074,1.0,2015-2016,19600905-0003,240.0,I-2139,236.0
1074,1.0,2015-2016,19750722-0060,120.0,I-2139,112.0
1014,3.0,2015-2016,19611219-0014,240.0,I-2140,249.0
1014,3.0,2015-2016,19761020-0044,140.0,I-2140,143.0
1014,3.0,2015-2016,19921123-0108,140.0,I-2140,158.0
1226,2.0,2015-2016,19680712-0028,240.0,I-2141,245.0
1226,2.0,2015-2016,19761020-0044,100.0,I-2141,84.0
1226,2.0,2015-2016,19931226-0118,140.0,I-2141,142.0
1215,2.0,2015-2016,19600814-0002,240.0,I-2142,226.0
1215,2.0,2015-2016,19750331-0036,100.0,I-2142,102.0
1215,2.0,2015-2016,19901108-0087,140.0,I-2142,155.0
1102,1.0,2015-2016,19560812-0016,240.0,I-2143,228.0
1102,1.0,2015-2016,19750122-0056,140.0,I-2143,125.0
1102,1.0,2015-2016,19931118-0062,100.0,I-2143,101.0
1026,1.0,2015-2016,19570615-0011,240.0,I-2144,257.0
1026,1.0,2015-2016,19751018-0039,100.0,I-2144,91.0
1013,2.0,2015-2016,19610918-0027,260.0,I-2145,255.0
1013,2.0,2015-2016,19790426-0049,120.0,I-2145,108.0
1013,2.0,2015-2016,19900619-0076,140.0,I-2145,159.0
1186,4.0,2016-2017,19560705-0025,280.0,I-2146,284.0
1186,4.0,2016-2017,19781217-0053,100.0,I-2146,99.0
1004,2.0,2016-2017,19640414-0013,240.0,I-2147,222.0
1004,2.0,2016-2017,19761009-0055,140.0,I-2147,125.0
1133,3.0,2016-2017,19561222-0030,280.0,I-2148,294.0
1133,3.0,2016-2017,19790708-0041,120.0,I-2148,121.0
1122,1.0,2016-2017,19690513-0015,280.0,I-2149,267.0
1122,1.0,2016-2017,19750220-0037,100.0,I-2149,109.0
1122,1.0,2016-2017,19930302-0135,120.0,I-2149,118.0
1003,2.0,2016-2017,19620522-0023,260.0,I-2150,269.0
1003,2.0,2016-2017,19790702-0038,100.0,I-2150,109.0
1292,4.0,2016-2017,19620831-0024,260.0,I-2151,240.0
1292,4.0,2016-2017,19750512-0043,120.0,I-2151,125.0
1292,4.0,2016-2017,19910327-0096,140.0,I-2151,121.0
1250,1.0,2016-2017,19640220-0029,280.0,I-2152,277.0
1250,1.0,2016-2017,19790717-0045,140.0,I-2152,135.0
1250,1.0,2016-2017,19900520-0063,100.0,I-2152,80.0
1168,3.0,2016-2017,19650303-0019,240.0,I-2153,247.0
1168,3.0,2016-2017,19781125-0031,140.0,I-2153,140.0
1094,1.0,2016-2017,19640414-0013,260.0,I-2154,275.0
1094,1.0,2016-2017,19770713-0042,120.0,I-2154,118.0
1038,3.0,2016-2017,19620424-0026,260.0,I-2155,243.0
1038,3.0,2016-2017,19790426-0049,120.0,I-2155,117.0
1038,3.0,2016-2017,19931212-0079,100.0,I-2155,91.0
1236,1.0,2017-2018,19610620-0006,260.0,I-2156,257.0
1236,1.0,2017-2018,19750512-0043,120.0,I-2156,140.0
1109,2.0,2017-2018,19690917-0022,240.0,I-2157,222.0
1109,2.0,2017-2018,19750417-0051,120.0,I-2157,135.0
1109,2.0,2017-2018,19901108-0087,120.0,I-2157,139.0
1200,3.0,2017-2018,19690513-0015,240.0,I-2158,220.0
1200,3.0,2017-2018,19750417-0051,120.0,I-2158,109.0
1200,3.0,2017-2018,19910403-0103,100.0,I-2158,80.0
1189,3.0,2017-2018,19580218-0007,260.0,I-2159,250.0
1189,3.0,2017-2018,19750512-0043,120.0,I-2159,138.0
1075,3.0,2017-2018,19601021-0018,260.0,I-2160,272.0
1075,3.0,2017-2018,19750417-0051,140.0,I-2160,142.0
1075,3.0,2017-2018,19900430-0112,100.0,I-2160,105.0
1157,4.0,2017-2018,19600814-0002,280.0,I-2161,268.0
1157,4.0,2017-2018,19760108-0050,100.0,I-2161,120.0
1157,4.0,2017-2018,19921201-0094,120.0,I-2161,108.0
1126,4.0,2017-2018,19690917-0022,260.0,I-2162,257.0
1126,4.0,2017-2018,19790426-0049,100.0,I-2162,86.0
1088,3.0,2017-2018,19620831-0024,240.0,I-2163,232.0
1088,3.0,2017-2018,19750102-0059,140.0,I-2163,128.0
1088,3.0,2017-2018,19931118-0062,120.0,I-2163,115.0
1083,3.0,2017-2018,19560812-0016,280.0,I-2164,283.0
1083,3.0,2017-2018,19780602-0035,140.0,I-2164,158.0
1060,4.0,2017-2018,19620522-0023,260.0,I-2165,276.0
1060,4.0,2017-2018,19770224-0058,100.0,I-2165,97.0
1060,4.0,2017-2018,19900201-0074,100.0,I-2165,100.0
1037,4.0,2017-2018,19590129-0004,280.0,I-2166,282.0
1037,4.0,2017-2018,19790618-0048,140.0,I-2166,130.0
1037,4.0,2017-2018,19911025-0091,100.0,I-2166,90.0
1266,2.0,2018-2019,19570826-0012,280.0,I-2167,289.0
1266,2.0,2018-2019,19750417-0051,140.0,I-2167,143.0
1206,1.0,2018-2019,19660630-0020,240.0,I-2168,224.0
1206,1.0,2018-2019,19750722-0060,140.0,I-2168,136.0
1206,1.0,2018-2019,19900619-0076,100.0,I-2168,107.0
1295,2.0,2018-2019,19570828-0008,260.0,I-2169,273.0
1295,2.0,2018-2019,19750220-0037,100.0,I-2169,110.0
1281,1.0,2018-2019,19561222-0030,240.0,I-2170,221.0
1281,1.0,2018-2019,19761020-0044,140.0,I-2170,151.0
1259,4.0,2018-2019,19660630-0020,260.0,I-2171,254.0
1259,4.0,2018-2019,19770713-0042,140.0,I-2171,154.0
1216,3.0,2018-2019,19690408-0009,280.0,I-2172,279.0
1216,3.0,2018-2019,19760524-0046,120.0,I-2172,118.0
1216,3.0,2018-2019,19900201-0074,140.0,I-2172,154.0
1079,2.0,2018-2019,19570828-0008,280.0,I-2173,280.0
1079,2.0,2018-2019,19771013-0040,100.0,I-2173,100.0
1079,2.0,2018-2019,19921218-0101,140.0,I-2173,154.0
1017,2.0,2018-2019,19640220-0029,280.0,I-2174,288.0
1017,2.0,2018-2019,19761024-0034,120.0,I-2174,105.0
1230,4.0,2019-2020,19600814-0002,260.0,I-2175,261.0
1230,4.0,2019-2020,19781130-0054,140.0,I-2175,120.0
